video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count
mDw83aS4ALo,UgzLWZCaR633LQifpa54AaABAg,@story.brokme,"Aku mendengar lagu ini bukan hanya soal perbedaan agama, perbedaan perasaan. Tapi aku mendengar dengan banyak penyesalan dan keluhan. Kenapa aku jatuh dijalan yang tidak ku inginkan. Kehancuran keluarga memang sangat menyakitkan, apalagi ditelantarkan oleh orang tua, padahal aku perempuan. Sudah kuusahakan banyak hal, ternyata aku hanya terjebak ditempat yang gelap. Hidup gelap dan suram yang kurasakan.",2025-05-13T09:13:46Z,2,mendengar lagu perbedaan agama perbedaan perasaan mendengar penyesalan keluhan jatuh dijalan ku kehancuran keluarga menyakitkan ditelantarkan orang tua perempuan kuusahakan terjebak ditempat gelap hidup gelap suram kurasakan,27
mDw83aS4ALo,UgyfzCsnNC9N7chezAR4AaABAg,@NurAkmalnj5n,Tentang cinta luar biasa tapi hatinya kadang gelisah tungguin IBADAH,2025-05-13T08:34:45Z,0,cinta hatinya kadang gelisah tungguin ibadah,6
mDw83aS4ALo,Ugz-h4w1WFNF1H3XzeR4AaABAg,@RahmaYashinta,"halo aku mau nitip komentar disini 
aku sedang memperjuangkan seseorang, entah sampai mana aku mampu, semoga tuhan memantapkan langkah ini 
aku akan kembali ketika aku sudah mendapatkannya atau ketika aku sudah menyerah 

malang,13 mei 2025",2025-05-13T07:49:33Z,22,halo nitip komentar memperjuangkan semoga tuhan memantapkan langkah mendapatkannya menyerah malang mei,12
mDw83aS4ALo,UgzPWJwJZbhTgR8-YTd4AaABAg,@onedapalu2355,Heran dengan dia yg sok sok an sakit hati tapi nyatanya realita nya dia,2025-05-13T07:48:11Z,0,heran yg sok sok sakit hati realita nya,8
mDw83aS4ALo,Ugyouob2zRyNlbTosKF4AaABAg,@thewhitetorres4721,"sok"" an dengar ini...padahal yg beda hartanya bukan agamanya😌",2025-05-13T03:55:44Z,1,sok dengar inipadahal yg beda hartanya agamanya,7
mDw83aS4ALo,Ugxsg58Ll8mcUc3qEuB4AaABAg,@basunianakrantau,Gara titok jadi kesini merinding denger nya 13/5/2025,2025-05-13T03:36:44Z,0,gara titok kesini merinding denger nya,6
mDw83aS4ALo,UgzFI6FGb07vXASGKE94AaABAg,@imanunderbone,kesini gara gara viral di IG dan tiktok,2025-05-13T02:51:37Z,1,kesini gara gara viral ig tiktok,6
mDw83aS4ALo,Ugxp5usMw_ii6o-4nMV4AaABAg,@BapauUyut,7thn bayangin dia memilih Nikah Dengan laki laki lain😢,2025-05-12T21:40:56Z,0,thn bayangin memilih nikah laki laki,6
mDw83aS4ALo,Ugzd35v0mqeR14gSKkx4AaABAg,@reeyyzzt.,"SOK""AN NGEDENGERIN LAGU MANGU ,PADAHAL YANG BEDA HATINYA BUKAN AGAMANYA HEHE🥲🥲🥲🥲🥲",2025-05-12T20:49:26Z,0,sokan ngedengerin lagu mangu beda hatinya agamanya hehe,8
mDw83aS4ALo,UgxJA26tvZiVfduXygF4AaABAg,@AfalHidayat-h3z,"Melepaskan seorang yang sangat baik hanya untuk seorang yg sering menimbulkan luka. Ini adalah kesialan ku, ini adalah penyesalan sepanjang hidupku. Bandung,06mei23",2025-05-12T18:48:35Z,0,melepaskan yg menimbulkan luka kesialan ku penyesalan hidupku bandungmei,9
mDw83aS4ALo,UgxoPTxG696wudDHyU54AaABAg,@AfalHidayat-h3z,"Melepaskan seorang yang sangat baik hanya untuk seorang yg sering menimbulkan luka. Ini adalah kesialan ku, ini adalah penyesalan sepanjang hidupku. Bandung,06mei23",2025-05-12T18:48:26Z,0,melepaskan yg menimbulkan luka kesialan ku penyesalan hidupku bandungmei,9
mDw83aS4ALo,Ugzxn2qAvIu9CbjGneV4AaABAg,@AfalHidayat-h3z,"Melepaskan seorang yang sangat baik hanya untuk seorang yg sering menimbulkan luka. Ini adalah kesialan ku, ini adalah penyesalan sepanjang hidupku. Bandung,06mei23",2025-05-12T18:47:50Z,1,melepaskan yg menimbulkan luka kesialan ku penyesalan hidupku bandungmei,9
mDw83aS4ALo,Ugy3e30iG1_GmzFolPR4AaABAg,@kazekaraoke,"Level tertinggi dalam mencintai adalah mengikhlaskan, dan level berbohong tertinggi adalah kalimat tersebut.",2025-05-12T18:22:22Z,1,level tertinggi mencintai mengikhlaskan level berbohong tertinggi kalimat,8
mDw83aS4ALo,Ugy4mRlNR1YN0JSYGN94AaABAg,@mzidan2985,Gilaaaaaaaa.. tiap hari denger musik. Baru tau ada lagu sekeren ini. Kena bgt apa yg lagi di hadapi skrg.,2025-05-12T18:07:33Z,0,gilaaaaaaaa denger musik tau lagu sekeren kena bgt yg hadapi skrg,11
mDw83aS4ALo,UgySVFADiQZ7wNANCuZ4AaABAg,@ranggasetiadi-q6s,"Buat kamu semoga bahagia ya (GS) 😊😊
Semoga nggak dibaca",2025-05-12T18:07:16Z,0,semoga bahagia ya gs semoga nggak dibaca,7
mDw83aS4ALo,Ugxege6AXjD7ylb1mMN4AaABAg,@wanjulid9050,Semoga kita bertemu di versi terbaik kita ya sasa,2025-05-12T15:19:08Z,0,semoga bertemu versi terbaik ya sasa,6
mDw83aS4ALo,UgzE2aRZWOOyN7waIUF4AaABAg,@habib-al-aziz,Mundur alon2 aja buat yg beda agama. It rarely works,2025-05-12T13:21:33Z,0,mundur alon aja yg beda agama rarely works,8
mDw83aS4ALo,UgxF2eu7jpbfSnBQGyd4AaABAg,@Myname_Tii,"Aku cukup mengagumi mu saja ya, dan menikmati moment bersama mu.
Terima kasih Tuhan, setidak nya aku sempat merasakan rasa suka ini yang nggak hanya sepihak.
Setidak nya hati ku yang pernah kosong ini bisa merasakan rasa suka yang nyata",2025-05-12T12:55:47Z,0,mengagumi mu ya menikmati moment mu terima kasih tuhan setidak nya merasakan suka nggak setidak nya hati ku kosong merasakan suka nyata,22
mDw83aS4ALo,UgzxubLsxs_ERNfg0SR4AaABAg,@nadhrahnuriman,yang disini bukan kerana tiktok tapi kerana emg udah jadi peminat fourtwnty sejak dini 🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️,2025-05-12T12:32:59Z,2,kerana tiktok kerana emg udah peminat fourtwnty,7
mDw83aS4ALo,UgzWdlseGGPaQ-XGU9V4AaABAg,@ranyusuf2545,"Salah satu grup band yang setiap lagu nya harus di dengerin pake hati , kalau ga pasti ketinggalan 3 tahun",2025-05-12T10:35:47Z,0,salah grup band lagu nya dengerin pake hati ga ketinggalan,10
mDw83aS4ALo,UgxpAh7KDW40I07z-oF4AaABAg,@FakihFirdaus-k9l,Galau zaman sekarang susahnya cari duit.. anak mau jajan ga ada uang itulah galau yg sesungguhnya,2025-05-12T07:08:22Z,0,galau zaman susahnya cari duit anak jajan ga uang galau yg sesungguhnya,12
mDw83aS4ALo,UgxalVlBh4BCMToOf7Z4AaABAg,@rivaldigunawan-n2d,"Restu tersulit adalah restu agama., antara shalat 5 waktu dan gereja di hari minggu",2025-05-12T07:04:03Z,0,restu tersulit restu agama shalat gereja minggu,7
