video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,sentiment
mmwuGRGLsLc,UgxJAXBa0_sW-POrOMZ4AaABAg,@LakshmiK-k2m,lokasinya bisa langsung di cari di google ada di ×º°”˜`”°º×   🎀  𝒮𝒬𝒰𝒜𝒟𝟩𝟩𝟩  🎀   ×º°”`˜”°º×,2025-05-13T13:22:24Z,0,lokasinya langsung cari google xodegdegox squad xodegdegox,7,neutral
mmwuGRGLsLc,Ugyp6yDYNi2DT4HMfPF4AaABAg,@mushtaqdar2574,ikan patin ikan sapu sapu×º°”˜`”°º×   🎀  𝒮𝒬𝒰𝒜𝒟𝟩𝟩𝟩  🎀   ×º°”`˜”°º×dijamin paling jitu,2025-05-13T13:12:14Z,0,ikan patin ikan sapu sapuxodegdegox squad xodegdegoxdijamin jitu,8,neutral
mmwuGRGLsLc,UgwjkENUrosdxeAV7rl4AaABAg,@SaravananM-yk9hj,"gak kerasa bentar lagi hari raya , jadi jangan lupa juga untuk coba ×º°”˜`”°º×   🎀  𝒮𝒬𝒰𝒜𝒟𝟩𝟩𝟩  🎀   ×º°”`˜”°º×",2025-05-13T13:12:05Z,0,gak kerasa bentar raya lupa coba xodegdegox squad xodegdegox,9,neutral
mmwuGRGLsLc,Ugy3SubpQ6OlwYIUwBJ4AaABAg,@gtotv996,"Ini keadaulatan ekonomi, masaknilai tukar rupiah ditekan terus, sekarang QRIS juga mau ditekan? Semoga kita memanfaatkan sebaik-baiknya momen ini layaknya kita akan memproklamasikan kemerdekaan waktu itu",2025-05-13T13:08:14Z,0,keadaulatan ekonomi masaknilai tukar rupiah ditekan qris ditekan semoga memanfaatkan sebaikbaiknya momen layaknya memproklamasikan kemerdekaan,15,neutral
mmwuGRGLsLc,Ugy09MJj4b44kmAtb154AaABAg,@CricketloveK18,"ikan sapu sapu makan kail, ×º°”˜`”°º×   🎀  𝒮𝒬𝒰𝒜𝒟𝟩𝟩𝟩  🎀   ×º°”`˜”°º× gapernah salah !!",2025-05-13T13:02:23Z,111,ikan sapu sapu makan kail xodegdegox squad xodegdegox gapernah salah,10,neutral
mmwuGRGLsLc,Ugy70z6bJ1lREzBXtfR4AaABAg,@RahulMeravi-kk4rq,"“Mainnya santai, withdraw-nya mantap! Daftar MINI1221 sekarang!”",2025-05-13T10:48:23Z,0,mainnya santai withdrawnya mantap daftar mini,6,positive
mmwuGRGLsLc,UgxJPR5wRq2ho-gqgHt4AaABAg,@rakeshguptagupta8834,Mantap betul! Karya kayak gini susah dicari. MINI1221,2025-05-13T10:39:22Z,0,mantap karya kayak gini susah dicari mini,7,negative
mmwuGRGLsLc,UgyMpLX0h09Lt2nKcnV4AaABAg,@DeniseSahu-z4l,"“Yang cari hiburan + peluang cuan, wajib coba MINI1221 🎯”",2025-05-13T10:23:49Z,0,cari hiburan peluang cuan wajib coba mini,7,positive
mmwuGRGLsLc,Ugw1P3yked6og2yy90B4AaABAg,@bsetyochannel6599,"trump ,, biarkan aja mau omong apa,,yg penting kris maju demi rakyat Indonesia",2025-05-13T09:29:49Z,0,trump biarkan aja omong apayg kris maju rakyat indonesia,9,negative
mmwuGRGLsLc,Ugw6Ft6UGs_pqJTwm_p4AaABAg,@GlomeSon,"Pertahankan QRis, Pemerintah RI harus berani menolak",2025-05-13T09:25:12Z,0,pertahankan qris pemerintah ri berani menolak,6,neutral
mmwuGRGLsLc,UgxaoO_EjWxD-NrRVRp4AaABAg,@frendysofiyan3906,"Kalo AS mau untung teruss jualan nasi uduk saja, dijamin untung😂😂😂",2025-05-13T03:57:34Z,0,kalo untung teruss jualan nasi uduk dijamin untung,8,positive
mmwuGRGLsLc,UgwaMLtDenHnvQhvaiB4AaABAg,@rickyyanto6181,"*Nungguin komen yg nyalahin  arab,yaman,khiIafah,habib,HTl dan FPl...😅*",2025-05-13T00:32:33Z,0,nungguin komen yg nyalahin arabyamankhiiafahhabibhtl fpl,6,negative
mmwuGRGLsLc,UgzphdBwx49T3HgFov94AaABAg,@azizazizza3628,Yang pernah keluar negeri pasti heran.di sebagian eropa dan amerika atm cuma buat tarik saldo dan tf antar bank yg ribet .kalo di indo atm bsa buat bayar ini itu dll .dan makin mudah dengan adanya Qris dari kalangan atas sampe kang cilok kang warung kecil bsa pake Qris,2025-05-12T11:30:48Z,0,negeri herandi eropa amerika atm tarik saldo tf bank yg ribet kalo indo atm bsa bayar dll mudah qris kalangan sampe kang cilok kang warung bsa pake qris,28,neutral
mmwuGRGLsLc,UgwKKY8JikKvAil4yE14AaABAg,@NelayanamatirSungaitengkorak,"Tetap dukung QRIS ,untuk kejayaan Indonesia Lebih baik,Berkah untuk Indonesia",2025-05-12T11:28:45Z,0,dukung qris kejayaan indonesia baikberkah indonesia,6,positive
mmwuGRGLsLc,UgzSAAnL3edkB9TbykJ4AaABAg,@hoerudin4636,"Sbnr nya Indonesia tuh gk kekurangan dengan manusia manusia dengan otak yg sngt pintar 
Cuman yg kurang di Indonesia tuh pejabat yang jujur dan tegas cuman mikirin perut dendri gk mikiran rakyat",2025-05-12T10:16:02Z,0,sbnr nya indonesia tuh gk kekurangan manusia manusia otak yg sngt pintar cuman yg indonesia tuh pejabat jujur cuman mikirin perut dendri gk mikiran rakyat,25,negative
mmwuGRGLsLc,UgwIZXMu3DtpUZ5M0Gd4AaABAg,@banangradja60,"Amerika yg dibilang perkasa ternyata cuma seorang pengevut, apalagi perusahaan² disana cuma bocah pengecit yg mengandalkan ayahnya..mo dibilang semua perusahaan disana cuma bocah pengecit lgbt..!!🤔",2025-05-12T03:23:32Z,0,amerika yg dibilang perkasa pengevut perusahaan disana bocah pengecit yg mengandalkan ayahnyamo dibilang perusahaan disana bocah pengecit lgbt,18,negative
mmwuGRGLsLc,UgziB4i3eUCBmIW2Mzt4AaABAg,@bacotlah5325,Hebat ya orang indonesia punya Qris naga puspa haha...,2025-05-11T14:09:32Z,0,hebat ya orang indonesia qris naga puspa haha,8,positive
mmwuGRGLsLc,Ugzs1M2uwsDjsw4dBnh4AaABAg,@sufi_yana673,QRIS dibacanya KERIS = Keris mpu gandring 😂😂😂,2025-05-11T11:13:21Z,0,qris dibacanya keris keris mpu gandring,6,neutral
mmwuGRGLsLc,Ugwh3l1toWYLyQA4QqF4AaABAg,@putrastudio8686,"Bodho amat, emg dari jaman soeharto indonesia sdh jadi budak amerika, beda jauh posisi indonesia di era soekarmo",2025-05-11T09:21:51Z,0,bodho emg jaman soeharto indonesia sdh budak amerika beda posisi indonesia era soekarmo,13,neutral
mmwuGRGLsLc,UgwaVugH7QXfJlVsUOZ4AaABAg,@Wargizone,"QRIS kalau di komplain oleh Amerika berarti QRIS sudah jalan dengan benar, semoga saja tidak dihilangkan",2025-05-11T03:29:04Z,0,qris komplain amerika qris jalan semoga dihilangkan,7,negative
mmwuGRGLsLc,UgzFCUHozZvJgyq__RR4AaABAg,@ruszaanto3299,Mendingan perang mang siapa mamarika rakyat indonesia siap perang mau terbuka ato papun,2025-05-11T01:50:49Z,0,mendingan perang mang mamarika rakyat indonesia perang terbuka ato papun,10,negative
mmwuGRGLsLc,UgwquQM1gSkHwRPeWY94AaABAg,@WahyuUdin-u9l,Jangan dengarkan amerika amerikaitu licik pingin menang sendiri,2025-05-11T00:05:38Z,0,dengarkan amerika amerikaitu licik pingin menang,6,negative
mmwuGRGLsLc,Ugz3C0trWiI0jiZn5Z94AaABAg,@ajanjan2198,Tolong selesaikan 8 konten berikutnya mr Bennix. Terimakasih.,2025-05-11T00:04:27Z,0,tolong selesaikan konten mr bennix terimakasih,6,neutral
mmwuGRGLsLc,UgzG8lUvc9xyWGlYfpB4AaABAg,@nurbuat6569,"Sipat serakah manusia untuk menguasai negara fan msnusia lain,,,  makanya semua kekuasssn tidak merasa puas,,, fam ujungnua menindas, bahkan membunuh pale alat pembunuh masal... Secara umum indonesia jujur, mereka rakus..... Iindo rupiah, nilai 1 dibawa kemana saja ya 1,   sedang uang lain 1dolar nilai relatip menurut kelicikan sampe 16.000,, gilabetul monopoli, jajah,, memiskinkan manusia lain   , itulah yamg bikin yang orang serakah dan rakus,, sehingga hulum rimba berlaku....... Makanya berontak, lawan  , dan betunahlah,, sesuai hukum islam...",2025-05-10T18:22:17Z,0,sipat serakah manusia menguasai negara fan msnusia kekuasssn puas fam ujungnua menindas membunuh pale alat pembunuh masal indonesia jujur rakus iindo rupiah nilai dibawa kemana ya uang dolar nilai relatip kelicikan sampe gilabetul monopoli jajah memiskinkan manusia yamg bikin orang serakah rakus hulum rimba berlaku berontak lawan betunahlah sesuai hukum islam,51,negative
mmwuGRGLsLc,UgwCBwYjmLFLjXcljg94AaABAg,@helmykhan4797,"Dijaman Indonesia NASAKOM , juga anti Amerika dan sekarang sejarah itu terulang kembali   !!!",2025-05-10T18:11:59Z,0,dijaman indonesia nasakom anti amerika sejarah terulang,7,negative
mmwuGRGLsLc,UgzWFIfEpn3sAAkJvuJ4AaABAg,@akangyusuf308,"❤❤❤QRIS
siDonal bebek akan segera Modar. Putus aja laah hubungan dgn Amerika.",2025-05-10T18:07:08Z,0,qris sidonal bebek modar putus aja laah hubungan dgn amerika,10,neutral
mmwuGRGLsLc,UgxpIG6eMrDZXx3lvCN4AaABAg,@AdinAfriansyah-ey3ps,"Qris harus di pertahankn jngan sampe kita di setir mllu m amerika gila, kita lawan pake yg di ajari mereka yaitu teknologi buat senjata kita indonesia",2025-05-10T15:06:53Z,0,qris pertahankn jngan sampe setir mllu amerika gila lawan pake yg ajari teknologi senjata indonesia,15,negative
mmwuGRGLsLc,Ugzi--5KJrJyZ-DK2_Z4AaABAg,@IwanMarwan-b2d,"Hidup hidupkan Qris...!!
Ayoo indonesia Maajuu...!!",2025-05-10T14:59:52Z,0,hidup hidupkan qris ayoo indonesia maajuu,6,neutral
mmwuGRGLsLc,UgztJGuFu5ElTi3Ebbt4AaABAg,@gabyway4105,"Gue setuju banget dengan pendapat mu di video ini, Karena Amerika ini memiliki banyak kelicikan nya. Apa lagi sekarang Indonesia sudah gabung ke brics apa nggak makin panas itu pantat Donal Trump 🤣👍👍",2025-05-10T13:35:11Z,0,gue setuju banget pendapat mu video amerika memiliki kelicikan nya indonesia gabung brics nggak panas pantat donal trump,18,negative
mmwuGRGLsLc,UgwA3_8DYIMcInpt7ud4AaABAg,@redikaak9986,Next time kalau mau mengangkat presiden wajib dapat restu dari pemerintah US karena Indonesia BUDAK amerika,2025-05-10T12:06:14Z,0,next time mengangkat presiden wajib restu pemerintah us indonesia budak amerika,11,neutral
mmwuGRGLsLc,Ugz3YLyLVk0qFsHEp294AaABAg,@mahapatih5643,"Ancaman tanah air ku
Aku Melu maju boss
Beri saya akses",2025-05-10T10:14:21Z,0,ancaman tanah air ku melu maju boss akses,8,negative
mmwuGRGLsLc,UgxTSAB6uv6uZqVDGuB4AaABAg,@cahyaningsihbintiakifakif1551,"Teruskan produk qris, biar Amerika hancur sehancurnya",2025-05-10T10:12:08Z,0,teruskan produk qris biar amerika hancur sehancurnya,7,negative
mmwuGRGLsLc,UgweUdXyLmlLV0excD14AaABAg,@JPrasetyo-j9n,Bnar skali sy baru bln mei 2025 bang oake qris mntap,2025-05-10T07:22:37Z,0,bnar skali sy bln mei bang oake qris mntap,9,neutral
mmwuGRGLsLc,UgyamO86z1UHoa4LoOZ4AaABAg,@mhasankalibokor4577,"Mantab indonesia, hidup indonesia, sehat slalu masku yg ngasih pemahaman tentang qriss dn gpn.",2025-05-10T06:38:03Z,0,mantab indonesia hidup indonesia sehat slalu masku yg ngasih pemahaman qriss dn gpn,13,positive
mmwuGRGLsLc,Ugwbn9SG3hgfMmjRR-V4AaABAg,@AgusMulyoharsono,"Donald Trumph ini macam2 kepada Indonesia, mau ngatur2 jelas sdh Amerika ingin selalu ingin untung klu merugikan bangsa Indonesia harus dilawan.",2025-05-10T05:42:45Z,0,donald trumph indonesia ngatur sdh amerika untung klu merugikan bangsa indonesia dilawan,12,negative
mmwuGRGLsLc,UgyjhHFiic5ShDwakJ14AaABAg,@sirajuddinunaju4399,"Demo dong  didepan kedutaan besar  Amerika syarikat bawa bergxnyxng seierti mxna demo jeatas kedutaan besar Malaysia di Jakarta.Kenapa takutkah?.Judulnya ""gugat keddulatan RI"".Sama juga alasan kerana kedaulatan indonesia sanggup berdemo dan melempar telur. Vennix usulkan keoada menteri perdagangan atau perekonomian untuk berdemo dideian kedutaan besar Amerika syarikat dan ajak berganyang sama dengan AMERIKA.kami mau dibuktikan sejauh mana kebenaran/ keberanian mahu berganyang.omon omon aja selama ini mau ganyang Malaysia.makanya jangxn berkoar koar,mentang mentang malaysia diam diam bukan bermakna takut tapi tidak mau memulaikan nya duluan.",2025-05-10T02:46:48Z,0,demo didepan kedutaan amerika syarikat bawa bergxnyxng seierti mxna demo jeatas kedutaan malaysia jakartakenapa takutkahjudulnya gugat keddulatan risama alasan kerana kedaulatan indonesia sanggup berdemo melempar telur vennix usulkan keoada menteri perdagangan perekonomian berdemo dideian kedutaan amerika syarikat ajak berganyang amerikakami dibuktikan kebenaran keberanian mahu berganyangomon omon aja ganyang malaysiamakanya jangxn berkoar koarmentang mentang malaysia diam diam bermakna takut memulaikan nya duluan,61,negative
mmwuGRGLsLc,UgzTxj9KmTLYIkzctkR4AaABAg,@AngelTour-r2s,Saya mendukung Indonesia.. Qris sangat membantu...proses cepat secepat kilat.. Jangan kemajuan negara Indonesia diatur sama negara Amerika.. . QRis akan berkembang untuk selamanya..,2025-05-09T18:27:37Z,0,mendukung indonesia qris membantuproses cepat secepat kilat kemajuan negara indonesia diatur negara amerika qris berkembang,15,positive
mmwuGRGLsLc,Ugyh3X4XHz7wOg98JD54AaABAg,@muhammadmuhed19,soal apapun yg bisa membuat negri ini maju lanjutkan ngapain dengerin negara orang lain,2025-05-09T15:28:38Z,0,apapun yg negri maju lanjutkan ngapain dengerin negara orang,9,negative
mmwuGRGLsLc,Ugzp7-9V9KO7EjrMju14AaABAg,@febtarinirahmawati858,Beli pentol dg Qris.....hebat Indonesia.....donald trump kasih pentol gratis😂,2025-05-09T15:07:47Z,0,beli pentol dg qrishebat indonesiadonald trump kasih pentol gratis,9,negative
mmwuGRGLsLc,UgzsMO7vc6JV_7KcQbh4AaABAg,@febtarinirahmawati858,Hai Amerika....menyanyi dulu....hafalkan lagu Indonesia Raya,2025-05-09T15:03:29Z,0,hai amerikamenyanyi duluhafalkan lagu indonesia raya,6,neutral
mmwuGRGLsLc,Ugwgp3oBo322hBLdBRt4AaABAg,@febtarinirahmawati858,Allah pasti bela Indonesia.....Donald Trump semua calon mayat....tinggalkan Amerika,2025-05-09T14:59:41Z,0,allah bela indonesiadonald trump calon mayattinggalkan amerika,7,negative
mmwuGRGLsLc,UgzDj70pdaePvvgk_J54AaABAg,@febtarinirahmawati858,"Indonesia bersama Allah.....barangsiapa yg merendahkan Indonesia, insyaAllaah pasti ditolong Allah❤",2025-05-09T14:57:53Z,2,indonesia allahbarangsiapa yg merendahkan indonesia insyaallaah ditolong allah,8,positive
mmwuGRGLsLc,Ugw5ARq50uIvGRCPnMR4AaABAg,@febtarinirahmawati858,Kapok Amerika haaa haaa haaa syukuriinnn,2025-05-09T14:56:53Z,0,kapok amerika haaa haaa haaa syukuriinnn,6,positive
mmwuGRGLsLc,Ugw9snJzS-hF_G-vRSB4AaABAg,@rarotomotif1532,"Intinya pemerintah jangan sampek mau di atur atur negara lain, meskipun itu negara USA/CHINA.
Pertahankan dan majukan QRIS , buang jauh jauh master card/VISA.",2025-05-09T12:17:31Z,0,intinya pemerintah sampek atur atur negara negara usachina pertahankan majukan qris buang master cardvisa,14,neutral
mmwuGRGLsLc,UgySjSHsu79BM0oXbiB4AaABAg,@hasangrogot,Donald Bebek Trump jangan diikuti. Kalau maksa kita potong dan kita masak saja Donald Bebek itu. potong beba angsa masak di Kuali.,2025-05-09T11:11:18Z,0,donald bebek trump diikuti maksa potong masak donald bebek potong beba angsa masak kuali,14,neutral
mmwuGRGLsLc,UgxWMa7FWx8dyPXs8K54AaABAg,@Fi-fi-q9p,Smoga Indonesia bisa secepatnya pergi kemana2 cuma byk hp 💪💪,2025-05-09T09:29:31Z,0,smoga indonesia secepatnya pergi kemana byk hp,7,neutral
mmwuGRGLsLc,UgylG3nmOUJM7CAPdIN4AaABAg,@MaksunKeluargabesar,Secanggih apa pun Indonesia.. tapi ttp saja gak bisa hilang kan koruptor. Indonesia pintar tapi kurang jujur dalam amanah,2025-05-09T07:18:31Z,0,secanggih indonesia ttp gak hilang koruptor indonesia pintar jujur amanah,10,positive
mmwuGRGLsLc,Ugzy5QpABrpYvw5wqJh4AaABAg,@SuminSunarmo,"Sy ucapkan terimakasih atas suksesnya QRIS, sy sebagai rakyat plg bawan & Sdh Lansia.memohan d Pertahankan harga diri Bangsa.
QRIS , hak Pemrintah Indonesia. Tlg jangan Nuruti USA.",2025-05-09T03:28:22Z,0,sy ucapkan terimakasih suksesnya qris sy rakyat plg bawan sdh lansiamemohan pertahankan harga bangsa qris hak pemrintah indonesia tlg nuruti usa,21,positive
mmwuGRGLsLc,UgxNOFts2cki33z9ShR4AaABAg,@Cideviiluvv_,ini baru sistim pembayaran...as. sudah ikut campur. nanti kalo bisa bikin pesawat tempur...amerika nglarang juga...tanaman padi kita subur2 as nglarang jg dong.,2025-05-09T03:11:26Z,0,sistim pembayaranas campur kalo bikin pesawat tempuramerika nglarang jugatanaman padi subur nglarang jg,13,positive
mmwuGRGLsLc,UgwayWw8GWaS47ISKLN4AaABAg,@parlialia7926,As ngga usa didengar lagi.birlh brang kt ngga masuk ke as jg brang mereka ngga masuk dikita.as ngga hen hentinya jajah ekonomi kita.,2025-05-09T02:55:16Z,0,ngga usa didengar lagibirlh brang kt ngga masuk jg brang ngga masuk dikitaas ngga hen hentinya jajah ekonomi,18,negative
mmwuGRGLsLc,UgyP1HWdByufZGTtcAd4AaABAg,@indraperdana7810,"agak beda donk antara Qris dan master/visa. qris hanya tunai, master/visa bisa tunai dan bisa kredit. Wilayah qris hanya di indonesia, kalau master/visa bisa domestik/international. Pengguna Qris sebagian besar adalah pengguna ATM/ bayar cash. Jadi bukan yang tadinya biasa pakai master/visa trus beralih ke Qris.",2025-05-09T02:07:15Z,0,beda donk qris mastervisa qris tunai mastervisa tunai kredit wilayah qris indonesia mastervisa domestikinternational pengguna qris pengguna atm bayar cash pakai mastervisa trus beralih qris,25,neutral
mmwuGRGLsLc,Ugzwm9zXLkXoQk74oBB4AaABAg,@iwanbylbyl9344,indo tuh dirampok as ...tapi mau  terus.... makanya beli dong rudal  s400 rusia buat bungkm as ..... masak indo tunduk terus kspan dong mandirinya .,2025-05-09T01:36:02Z,0,indo tuh dirampok beli rudal rusia bungkm masak indo tunduk kspan mandirinya,12,negative
mmwuGRGLsLc,UgwpS_DfX6xBI2vbs4F4AaABAg,@muhdimuhtar-j1g,"Alhamdulillah Indonesia Maju dgn QRIS.   tidak mundur yg mundur Negara berperang saudara. ...Myanmar .dll tapi ada ancaman sepihak i gin merdeka OPM,Maluku utea dan Aceh.  Harus di Nego politik. ...dan Rkonomi..pembangunan .yg merata..sejahtra.  .👍🇲🇨✋🤲",2025-05-09T00:33:25Z,0,alhamdulillah indonesia maju dgn qris mundur yg mundur negara berperang saudara myanmar dll ancaman gin merdeka opmmaluku utea aceh nego politik rkonomipembangunan yg meratasejahtra,24,positive
mmwuGRGLsLc,Ugwr8jg9-zs7ddi3nxB4AaABAg,@usihernanto200,"Ini menyangkut Kedaulatan Negara maka NKRI hrs kita bela...pak Prabowo hrs hati2 menghadapi Amerika...dengar saran dr Bung Bennix jgn sampai Indonesia diinjak2 dan jadi Budak Amerika...👍 Nah bung Bennix ini cocok jadi penasehat Khusus pak Prabowo....👍 pembantu Khusus kok seperti Rappi Amat, Gus Miptah...? 😂😂😂",2025-05-08T23:45:09Z,0,kedaulatan negara nkri hrs belapak prabowo hrs hati menghadapi amerikadengar saran dr bennix jgn indonesia diinjak budak amerika bennix cocok penasehat khusus prabowo pembantu khusus rappi gus miptah,28,neutral
mmwuGRGLsLc,Ugx35fR7FEWNXRxcmcZ4AaABAg,@supardjisupardji8215,"Amirika melanggar Ham.mo.menang sendiri..jgn takut kalo.mng ada tindakan lain..kita juaga bisa bertindak lain.Kita punya brics..dan wajib di lawan .menang kalah bukan urusan yh jelas j""jihat."".krn mempertahankan hak2 kita dsb.",2025-05-08T22:39:47Z,0,amirika melanggar hammomenang sendirijgn takut kalomng tindakan lainkita juaga bertindak lainkita bricsdan wajib lawan menang kalah urusan yh jjihatkrn mempertahankan hak dsb,22,negative
mmwuGRGLsLc,UgwfNniB0gXbyAUe4zx4AaABAg,@didisuliyantono203,"Silahkan apa yg anda sampaikan, Trump telah melarang warganya ke Indonesia 😂",2025-05-08T22:15:06Z,0,silahkan yg trump melarang warganya indonesia,6,negative
mmwuGRGLsLc,UgzEV-WTR_MqFuNJWst4AaABAg,@lubissitiaisyah3564,"setuju banget karena itu jantung indonesia seperti yang kamu jelaskan bahwa kita harus mempertahankan QRIS, saya mantan citibank jadi be carefull about it",2025-05-08T16:57:17Z,0,setuju banget jantung indonesia mempertahankan qris mantan citibank carefull,9,positive
mmwuGRGLsLc,UgxEIIrfFzcnpK55OsZ4AaABAg,@125Budi1967,"Jangan takut dengan amerika, seluruh rakyat Indonesia akan membela dengan jiwa dan raga.
Kalau Trum menantang berarti jangan pernah takut untuk putus hubungan diplomatik seperti Iran dan bangun kerja sama dengan Rusia, India dan China dengan sangat hati-hati.
Jangan pernah percay untuk melakukan hubungan bila tidak membangun kesetaraan.",2025-05-08T12:58:51Z,0,takut amerika rakyat indonesia membela jiwa raga trum menantang takut putus hubungan diplomatik iran bangun kerja rusia india china hatihati percay hubungan membangun kesetaraan,24,neutral
mmwuGRGLsLc,UgzeiU2k94WLNQ-RTLx4AaABAg,@AISAH1967,Tinggalkan aja Amerika karena indonesia tidak maja maju,2025-05-08T11:31:51Z,0,tinggalkan aja amerika indonesia maja maju,6,negative
mmwuGRGLsLc,UgzA9dr3-kJtmPqUNG14AaABAg,@habudinbsbashar2533,Kita jangan takut dengan ancamannya kita harus kuat kedaulatan ekonomi keuangan indonesia dengan harga mati,2025-05-08T10:16:11Z,0,takut ancamannya kuat kedaulatan ekonomi keuangan indonesia harga mati,9,neutral
mmwuGRGLsLc,Ugy7zYsuIgwX6Q4vFOp4AaABAg,@MahadiMahali,Us nak jadi asian budak dia. Sebb itu kami orang Malaysia tidak bangga ada toko Apple di malaysia. Kami suka products dia tapi bukan cara mereka.,2025-05-08T07:58:12Z,0,us nak asian budak sebb orang malaysia bangga toko apple malaysia suka products,13,positive
mmwuGRGLsLc,Ugz15cIPyh0oTRmgpNl4AaABAg,@syukuroncu,"Kami orang Padang mungkin pemakan daging rendang sapi tidak pernah impor sapi dari Australia,, paling dari Lampung 😂,,,
Seumur hidup belum pernah pakai produk Amerika, kalau produk China iya,,, jadi kita tak perlu takut dengan Amerika,, kalau orang kaya yg pakai iPhone mungkin mereka takut 😅",2025-05-08T06:44:17Z,0,orang padang pemakan daging rendang sapi impor sapi australia lampung seumur hidup pakai produk amerika produk china iya takut amerika orang kaya yg pakai iphone takut,26,negative
mmwuGRGLsLc,UgzgovpkayEYnZ0aUxZ4AaABAg,@c2tv864,Ayo budayakan pembayaran menggunakan qris untuk pembelian atau transaksi apapun.,2025-05-08T06:43:26Z,0,ayo budayakan pembayaran qris pembelian transaksi apapun,7,neutral
mmwuGRGLsLc,UgxCcEzbEgOkAMkX53V4AaABAg,@EdyHariyanto-ie3tn,"Hebat anak bangsa NKRI semakin cerdas apapun alasan jangan di serahkan dokument inti hak cipta anak bangsa NKRI.bro URAAA .,...IQ......NKRI.",2025-05-08T06:13:19Z,0,hebat anak bangsa nkri cerdas apapun alasan serahkan dokument inti hak cipta anak bangsa nkribro uraaa iqnkri,17,positive
